"region","District","PO.Name","Unit.Name","Property.ID","Property.Address","City","ST","ZIP.Code","Occupied","Maint","Eff.Date","Exp.Date","Bldg.Own","Land.Own","Tax.Clause","Purchase.Option","LO.Nbr","LO.Years","Lessor.Name","Lessor.Address1","Lessor.Address2","Lessor.Address3","Lessor.City","Lessor.St","Lessor.ZIP","Int.Sq.Ft","Site.Sq.Ft","Annual.Rent","Rent.Sq.Ft","Next.Rent","Next.Rent...Sq.Ft","LeaseMktComparisonToAvg","Population","city","state","latitude","longitude","Full.Addr"
"58","73529","Oklahoma","COMANCHE","MAIN OFFICE",391980001,"121 S 2ND ST","COMANCHE","OK","73529-9998","Mar-62","Landlord",2012-03-01,2017-02-28,"P","P","None Specified","",NA,NA,"POSTAL BUILDING & LEASING CO","720 OLIVE ST STE 1630","","","SAINT LOUIS","MO","631012321",3446,10500,12660,3.67,31014,9,-3.87305177111717,4968,"Comanche","OK",34.372622,-97.97809,"121 S 2ND ST,COMANCHE,OK,73529-9998"
"59","73530","Oklahoma","DAVIDSON","MAIN OFFICE",392354001,"110 W GRAND ST","DAVIDSON","OK","73530-9800","Aug-61","USPS (Not Roof)",2011-08-01,2016-07-31,"A","A","Reimbursable","N",NA,NA,"WOLFE PARTNERS LLC","C/O WOLF & ASSOCIATES","104 TIBURON BLVD STE 100","","MILL VALLEY","CA","949412431",1210,4800,8470,7,9312,7.7,-0.543051771117166,489,"Davidson","OK",34.254376,-99.05182,"110 W GRAND ST,DAVIDSON,OK,73530-9800"
"60","73532","Oklahoma","DUKE","MAIN OFFICE",392596001,"106 E 2ND ST","DUKE","OK","73532-9800","Feb-66","USPS (Not Roof)",2014-02-01,2019-01-31,"A","A","Reimbursable","",1,5,"CORRAL CREEK LLC","PO BOX 1023","","","VAIL","CO","816581023",1770,6788,11505,6.5,13275,7.5,-1.04305177111717,575,"Duke","OK",34.649815,-99.55555,"106 E 2ND ST,DUKE,OK,73532-9800"
"61","73537","Oklahoma","ELDORADO","MAIN OFFICE",392739001,"116 N 4TH ST","ELDORADO","OK","73537-9800","May-62","USPS (Not Roof)",2012-05-16,2017-05-15,"A","A","Reimbursable","N",NA,NA,"HACIENDA INVESTMENTS INC","C/O DARLENE VISSER","11004 COLVOS DR NW","","GIG HARBOR","WA","983327529",1500,10500,8400,5.6,0,0,-1.94305177111717,571,"Eldorado","OK",34.49515,-99.67861,"116 N 4TH ST,ELDORADO,OK,73537-9800"
"62","73539","Oklahoma","ELMER","MAIN OFFICE",392783001,"717 MAIN ST","ELMER","OK","73539-9800","Aug-45","Landlord",2015-12-01,2020-11-30,"P","P","None Specified","",1,5,"DAVID M WEBER","&/OR SYLVIA L WEBER","PO BOX 95","","ELMER","OK","735390095",851,1750,3960,4.65,4356,5.12,-2.89305177111717,178,"Elmer","OK",34.457367,-99.28051,"717 MAIN ST,ELMER,OK,73539-9800"
"63","73540","Oklahoma","FAXON","MAIN OFFICE",393014002,"501 D ST","FAXON","OK","73540-9800","Jan-92","USPS (Not Roof)",2012-01-01,2016-12-31,"A","A","None Specified","Y",1,NA,"LCRP INVESTORS","74 DANA RD","","","BUFFALO","NY","142163513",1067,12236,8800,8.25,0,0,0.706948228882834,478,"Faxon","OK",34.465332,-98.56181,"501 D ST,FAXON,OK,73540-9800"
"64","73544","Oklahoma","GOULD","MAIN OFFICE",393498003,"111 S KENNEDY ST","GOULD","OK","73544-9800","Oct-80","Landlord",2010-10-01,2017-09-30,"A","A","None Specified","N",NA,NA,"FREEDOM LEGACY LLC","PO BOX 41","","","MOORESVILLE","IN","461580041",1034,12000,10400,10.06,0,0,2.51694822888283,189,"Gould","OK",34.681369,-99.74534,"111 S KENNEDY ST,GOULD,OK,73544-9800"
"65","73546","Oklahoma","GRANDFIELD","MAIN OFFICE",393564001,"123 E 2ND ST","GRANDFIELD","OK","73546-9998","Oct-62","USPS",2012-10-01,2017-09-30,"P","P","Reimbursable","",1,5,"ROY HALL","& BEA HALL","19855 COUNTY RD 1570","","ADA","OK","748201346",2996,10500,18126,6.05,19338,6.45,-1.49305177111717,1265,"Grandfield","OK",34.239154,-98.72275,"123 E 2ND ST,GRANDFIELD,OK,73546-9998"
"66","73547","Oklahoma","GRANITE","MAIN OFFICE",393575002,"402 N GRANITE ST","GRANITE","OK","73547-9800","Aug-94","Landlord",2014-08-05,2019-08-04,"A","A","None Specified","N",1,5,"WILLIAM R WILLIS AND","ELLEN L WILLIS","PO BOX 277","","GRANITE","OK","735470277",1856,31500,12312,6.63,12312,6.63,-0.913051771117166,2311,"Granite","OK",34.976173,-99.3952,"402 N GRANITE ST,GRANITE,OK,73547-9800"
"67","73548","Oklahoma","HASTINGS","MAIN OFFICE",393828001,"106 W MAIN ST","HASTINGS","OK","73548-9800","Mar-60","Landlord",2013-03-21,2020-03-20,"A","A","Reimbursable","N",NA,NA,"ROBERT CARTER","PO BOX 623","","","BULLARD","TX","757570623",1143,3554,7800,6.82,0,0,-0.723051771117166,363,"Hastings","OK",34.239192,-98.11312,"106 W MAIN ST,HASTINGS,OK,73548-9800"
"68","73549","Oklahoma","HEADRICK","MAIN OFFICE",393872001,"310 N BROADWAY ST","HEADRICK","OK","73549-9998","Nov-54","Landlord",2012-11-01,2017-10-31,"P","P","None Specified","",1,5,"NELDA J GOODHUE","AUNT JO'S PLACE LLC","PO BOX 45","","HEADRICK","OK","735490045",996,9472,3960,3.98,4320,4.34,-3.56305177111717,426,"Headrick","OK",34.645375,-99.15211,"310 N BROADWAY ST,HEADRICK,OK,73549-9998"
"69","73552","Oklahoma","INDIAHOMA","MAIN OFFICE",394257001,"308 MAIN ST","INDIAHOMA","OK","73552-9998","Dec-60","Landlord",2013-12-21,2018-12-20,"P","P","Reimbursable","",NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997",907,5499,7200,7.94,0,0,0.396948228882835,1404,"Indiahoma","OK",34.62256,-98.75386,"308 MAIN ST,INDIAHOMA,OK,73552-9998"
"70","73556","Oklahoma","MARTHA","MAIN OFFICE",395313002,"106 E CHURCH ST","MARTHA","OK","73556-9998","Jan-81","Landlord",2016-01-01,2020-12-31,"B","B","None Specified","",1,5,"VELTA MAE MC KINNEY","VELTA M MC KINNEY TRUST","9709 N HIWASSEE RD","","JONES","OK","730497411",1400,17437,13140,9.39,14448,10.32,1.84694822888283,149,"Martha","OK",34.751924,-99.39383,"106 E CHURCH ST,MARTHA,OK,73556-9998"
"71","73557","Oklahoma","MEDICINE PARK","MAIN OFFICE",395412001,"1 E LAKE DR","MEDICINE PARK","OK","73557-9998","Aug-64","Landlord",2014-08-01,2019-07-31,"P","P","None Specified","N",NA,NA,"FORREST RAY","1800 N MAIN","","","ALTUS","OK","735212016",773,5303,4320,5.59,0,0,-1.95305177111717,259,"Medicine Park","OK",34.72775,-98.5008,"1 E LAKE DR,MEDICINE PARK,OK,73557-9998"
"72","73559","Oklahoma","MOUNTAIN PARK","MAIN OFFICE",395665002,"204 SPRUCE ST","MOUNTAIN PARK","OK","73559-9998","Aug-84","Landlord",2014-08-01,2019-07-31,"A","A","Reimbursable","",NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997",1034,18975,9312,9.01,0,0,1.46694822888283,631,"Mountain Park","OK",34.696985,-98.96184,"204 SPRUCE ST,MOUNTAIN PARK,OK,73559-9998"
"73","73560","Oklahoma","OLUSTEE","MAIN OFFICE",396193002,"104 E 4TH ST","OLUSTEE","OK","73560-9998","Jun-67","Landlord",2012-06-01,2017-05-31,"B","B","None Specified","",NA,NA,"BAKER FAMILY TRUST","MARCIA K CROSTHWAIT TTEE","230 MAGNOLIA ST","","ARDMORE","OK","734018433",1387,7000,6360,4.59,0,0,-2.95305177111717,605,"Olustee","OK",34.571329,-99.45164,"104 E 4TH ST,OLUSTEE,OK,73560-9998"
"74","73562","Oklahoma","RANDLETT","MAIN OFFICE",396831001,"101 S 6TH ST","RANDLETT","OK","73562-9998","Sep-76","Landlord",2013-10-01,2018-09-30,"B","B","Reimbursable","",NA,NA,"PJ MAR LLC","1307 CIELO VISTA DR","","","KELLER","TX","762485725",1067,14000,7140,6.69,0,0,-0.853051771117165,660,"Randlett","OK",34.188182,-98.43533,"101 S 6TH ST,RANDLETT,OK,73562-9998"
"75","73564","Oklahoma","ROOSEVELT","MAIN OFFICE",397051001,"526 S MAIN ST","ROOSEVELT","OK","73564-9800","Dec-61","Landlord",2013-12-01,2018-11-30,"P","P","Reimbursable","N",NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997",1888,7000,14160,7.5,0,0,-0.0430517711171658,509,"Roosevelt","OK",34.834172,-98.97568,"526 S MAIN ST,ROOSEVELT,OK,73564-9800"
"76","73566","Oklahoma","SNYDER","MAIN OFFICE",397590001,"401 7TH ST","SNYDER","OK","73566-9998","Mar-68","Landlord",2013-03-01,2018-02-28,"A","A","None Specified","",1,5,"GREGORY K RICHARDSON","440 W HIGHWAY 130","","","NEWCASTLE","OK","73065-556",2264,8750,12000,5.3,13200,5.83,-2.24305177111717,1759,"Snyder","OK",34.637179,-98.96532,"401 7TH ST,SNYDER,OK,73566-9998"
"77","73567","Oklahoma","STERLING","MAIN OFFICE",397777001,"210 W MAIN ST","STERLING","OK","73567-9998","Feb-61","USPS",2013-02-01,2018-01-31,"B","B","None Specified","",NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997",1002,3402,5001,4.99,0,0,-2.55305177111717,625,"Sterling","OK",34.748538,-98.16905,"210 W MAIN ST,STERLING,OK,73567-9998"
"78","73568","Oklahoma","TEMPLE","MAIN OFFICE",398129001,"209 S COMMERCIAL ST","TEMPLE","OK","73568-9800","Mar-71","Landlord",2016-03-01,2021-02-28,"B","B","None Specified","",NA,NA,"DONALD HOWARD BEAR","151 JOSHUA STREET","","","GRANTS PASS","OR","975269332",2112,8875,17952,8.5,0,0,0.956948228882834,1286,"Temple","OK",34.273576,-98.23377,"209 S COMMERCIAL ST,TEMPLE,OK,73568-9800"
"79","73569","Oklahoma","TERRAL","MAIN OFFICE",398162002,"309 E APACHE ST","TERRAL","OK","73569-9998","Jul-82","USPS",2012-07-01,2017-06-30,"B","B","Reimbursable","",1,5,"LESTER CRUTCHFIELD","AND IRELINE CURTCHFIELD","13708 CR 114","","ABILENE","TX","796017660",1905,20625,15540,8.16,17094,8.97,0.616948228882834,716,"Terral","OK",33.916049,-97.8621,"309 E APACHE ST,TERRAL,OK,73569-9998"
"80","73570","Oklahoma","TIPTON","MAIN OFFICE",398250001,"105 E MAIN ST","TIPTON","OK","73570-9998","Jun-61","USPS",2011-06-01,2016-05-31,"P","P","Reimbursable","N",NA,NA,"POSTAL BUILDING & LEASING CO","720 OLIVE ST STE 1630","","","ST LOUIS","MO","631012321",2535,6427,9084,3.58,15204,6,-3.96305177111717,1083,"Tipton","OK",34.500298,-99.12375,"105 E MAIN ST,TIPTON,OK,73570-9998"
"81","73571","Oklahoma","VINSON","MAIN OFFICE",398635001,"17466 HIGHWAY 9","VINSON","OK","73571-9998","Oct-80","Landlord",2012-10-04,2017-10-03,"E","E","None Specified","",1,5,"SYLVIA A MITCHELL","14203 N 1700 RD","","","VINSON","OK","735717107",612,1624,3450,5.64,3628,5.93,-1.90305177111717,142,"Vinson","OK",34.924584,-99.86736,"17466 HIGHWAY 9,VINSON,OK,73571-9998"
"82","73620","Oklahoma","ARAPAHO","MAIN OFFICE",390341001,"668 MAIN ST","ARAPAHO","OK","73620-9800","Jan-65","USPS (Not Roof)",2015-01-01,2019-12-31,"A","A","None Specified","N",NA,NA,"SMITH COZART FAMILY","PROPERTIES LLC","300 SKILES HEIGHTS","","THOMASVILLE","NC","273605140",1420,6300,8400,5.92,0,0,-1.62305177111717,1206,"Arapaho","OK",35.591351,-99.00873,"668 MAIN ST,ARAPAHO,OK,73620-9800"
"83","73622","Oklahoma","BESSIE","MAIN OFFICE",390682002,"709 MAIN ST","BESSIE","OK","73622-9998","Jan-85","USPS",2015-01-01,2019-12-31,"A","A","Reimbursable","",1,5,"G&M MOSS LIMITED PTN","P O BOX 1387","","","SARASOTA","FL","342301387",1400,13000,12804,9.15,13444,9.6,1.60694822888283,234,"Bessie","OK",35.399588,-99.00641,"709 MAIN ST,BESSIE,OK,73622-9998"
"84","73625","Oklahoma","BUTLER","MAIN OFFICE",391254002,"103 N OLMSTEAD AVE","BUTLER","OK","73625-9998","Jun-84","USPS",2014-03-01,2019-02-28,"B","B","Reimbursable","",1,5,"EVA SUE PHILLIPS TRUSTEE","OF THE PHILLIPS FAMILY TRUST","3238 HUNTINGTON RD","","LAWRENCE","KS","660495207",1400,14000,12830,9.16,13473,9.62,1.61694822888283,600,"Butler","OK",35.675986,-99.19074,"103 N OLMSTEAD AVE,BUTLER,OK,73625-9998"
"85","73627","Oklahoma","CARTER","MAIN OFFICE",391496002,"108 E MAIN ST","CARTER","OK","73627-9998","Dec-84","USPS",2014-12-01,2019-11-30,"A","A","Reimbursable","",NA,NA,"POSTAL BUILDING & LEASING CO","720 OLIVE ST STE 1630","","","ST LOUIS","MO","631012321",1856,15000,17386,9.37,0,0,1.82694822888283,533,"Carter","OK",35.215997,-99.47006,"108 E MAIN ST,CARTER,OK,73627-9998"
"86","73639","Oklahoma","CUSTER CITY","MAIN OFFICE",392277001,"630 S MAIN ST","CUSTER CITY","OK","73639-9998","Sep-45","Landlord",2011-07-01,2016-06-30,"A","A","None Specified","",1,5,"CUSTER CITY MASONIC LODGE 258","C/O ISAAC CRAWFORD TREASURER","23034 E 940 RD","","CUSTER CITY","OK","736393923",1892,6977,5280,2.79,5808,3.07,-4.75305177111717,605,"Custer City","OK",35.70364,-98.93351,"630 S MAIN ST,CUSTER CITY,OK,73639-9998"
"87","73641","Oklahoma","DILL CITY","MAIN OFFICE",392486001,"606 S MCDONALD ST","DILL CITY","OK","73641-9998","Jan-65","USPS (Not Roof)",2015-01-01,2019-12-31,"B","B","None Specified","N",NA,NA,"JACK AND CAROL FRANK","SURVIVORS TRUST","33 ROCKINGHAM DR","","NEWPORT BEACH","CA","926604225",1663,7000,8520,5.12,0,0,-2.42305177111717,898,"Dill City","OK",35.26727,-99.18162,"606 S MCDONALD ST,DILL CITY,OK,73641-9998"
"88","73645","Oklahoma","ERICK","MAIN OFFICE",392849001,"119 W 3RD ST","ERICK","OK","73645-9998","Jan-64","Landlord",2015-01-01,2019-12-31,"A","A","Reimbursable","",1,5,"NATIONWIDE REAL ESTATE INC","100 N LASALLE ST STE 1111","","","CHICAGO","IL","606023537",2331,10500,14016,6.01,18253.9,7.83,-1.53305177111717,1414,"Erick","OK",35.250612,-99.88029,"119 W 3RD ST,ERICK,OK,73645-9998"
"89","73647","Oklahoma","FOSS","MAIN OFFICE",393212002,"202 E BROADWAY ST","FOSS","OK","73647-9998","Dec-81","USPS (Not Roof)",2011-12-01,2016-11-30,"B","B","None Specified","N",NA,NA,"LAWRENCE M MAGDOVITZ","PO BOX 997","","","CLARKSDALE","MS","386140997",874,19500,7692,8.8,0,0,1.25694822888283,731,"Foss","OK",35.45544,-99.1744,"202 E BROADWAY ST,FOSS,OK,73647-9998"
"90","73650","Oklahoma","HAMMON","MAIN OFFICE",393707001,"701 MAIN ST","HAMMON","OK","73650-9998","Nov-69","Landlord",2014-11-01,2019-10-31,"A","A","None Specified","",NA,NA,"SANDRA J CORNELL","103 POND RIDGE RD","","","CLINTON","OK","736013149",1776,7000,16800,9.46,0,0,1.91694822888284,983,"Hammon","OK",35.646142,-99.38849,"701 MAIN ST,HAMMON,OK,73650-9998"
"91","73654","Oklahoma","LEEDEY","MAIN OFFICE",394774001,"515 S MAIN ST","LEEDEY","OK","73654-9998","Jan-61","Landlord",2016-01-01,2020-12-31,"A","A","None Specified","",1,5,"SANDRA J CORNELL","103 POND RIDGE RD","","","CLINTON","OK","736013149",1463,7103,11592,7.92,12549,8.58,0.376948228882834,911,"Leedey","OK",35.837115,-99.36845,"515 S MAIN ST,LEEDEY,OK,73654-9998"
"92","73655","Oklahoma","LONE WOLF","MAIN OFFICE",394972001,"1024 MAIN ST","LONE WOLF","OK","73655-9998","Jun-53","Landlord",2013-06-01,2018-05-31,"P","P","","",NA,NA,"JLH FAMILY TRUST","JEFFREY L HILST TTEE","LYNN M HILST TTEE","4527 E 91ST ST","TULSA","OK","741372810",1466,1466,10262,7,0,0,-0.543051771117166,708,"Lone Wolf","OK",35.006152,-99.24851,"1024 MAIN ST,LONE WOLF,OK,73655-9998"
"93","73658","Oklahoma","OAKWOOD","MAIN OFFICE",396039002,"102 S MISSOURI ST","OAKWOOD","OK","73658-9998","Oct-80","Landlord",2015-10-01,2020-09-30,"B","B","Reimbursable","",NA,NA,"NATIONWIDE POSTAL MANAGEMENT","J LEONARD SPODEK","123 GROVE AVE STE 222","","CEDARHURST","NY","115162302",1400,21000,14136,10.1,0,0,2.55694822888283,340,"Oakwood","OK",35.934444,-98.70827,"102 S MISSOURI ST,OAKWOOD,OK,73658-9998"
"94","73660","Oklahoma","REYDON","MAIN OFFICE",396941002,"202 2ND AVE","REYDON","OK","73660-9998","Oct-91","USPS (Not Roof)",2011-11-01,2016-10-31,"A","A","None Specified","N",2,10,"POSTAL BLDG & LEASE CO","24 HUNTLEIGH WOODS","","","SAINT LOUIS","MO","631314813",1067,15000,8256,7.74,10884,10.2,0.196948228882834,357,"Reydon","OK",35.610122,-99.91743,"202 2ND AVE,REYDON,OK,73660-9998"
"95","73661","Oklahoma","ROCKY","MAIN OFFICE",397018001,"313 MAIN ST","ROCKY","OK","73661-9998","Oct-60","Landlord",2013-10-01,2018-09-30,"P","P","None Specified","",1,5,"JAYNE UNDERWOOD","PO BOX 3794","","","EDMOND","OK","730833794",1310,7000,7210,5.5,7828,5.98,-2.04305177111717,467,"Rocky","OK",35.167368,-99.0517,"313 MAIN ST,ROCKY,OK,73661-9998"
"96","73663","Oklahoma","SEILING","MAIN OFFICE",397348002,"209 N WALNUT ST","SEILING","OK","73663-9998","Dec-83","USPS",2013-12-01,2018-11-30,"A","A","Reimbursable","",NA,NA,"JOHNSON REAL ESTATE LP","PO BOX 303","","","LELAND","MS","387560303",2320,14200,18880,8.14,0,0,0.596948228882835,1215,"Seiling","OK",36.13196,-98.91683,"209 N WALNUT ST,SEILING,OK,73663-9998"
"97","73664","Oklahoma","SENTINEL","MAIN OFFICE",397381001,"312 E MAIN ST","SENTINEL","OK","73664-9998","Aug-60","Landlord",2012-08-01,2017-07-31,"P","P","None Specified","",NA,NA,"RANDALL L RIDLING","& DANA B RIDLING","21562 E 1260 RD","","SENTINEL","OK","736646406",1374,3446,8820,6.42,0,0,-1.12305177111717,1095,"Sentinel","OK",35.167499,-99.21043,"312 E MAIN ST,SENTINEL,OK,73664-9998"
"98","73667","Oklahoma","TALOGA","MAIN OFFICE",398074001,"112 S BROADWAY ST","TALOGA","OK","73667-9998","Jul-63","Landlord",2013-07-01,2018-06-30,"P","P","None Specified","",1,5,"GERRY G MOORE","OR GERRY G MOORE","PO BOX 67","","TALOGA","OK","736670067",1753,3378,7200,4.11,7920,4.52,-3.43305177111717,562,"Taloga","OK",36.033979,-98.99491,"112 S BROADWAY ST,TALOGA,OK,73667-9998"
"99","73669","Oklahoma","THOMAS","MAIN OFFICE",398206001,"108 N MAIN ST","THOMAS","OK","73669-9998","Feb-62","Landlord",2012-02-01,2017-01-31,"P","P","None Specified","",1,5,"NATIONAL INVESTMENT PROPERTIES INC","C/O DARLENE VISSER","11004 COLVOS DR NW","","GIG HARBOR","WA","983327529",2110,7000,10560,5,11616,5.51,-2.54305177111717,1825,"Thomas","OK",35.739994,-98.75502,"108 N MAIN ST,THOMAS,OK,73669-9998"
"100","73673","Oklahoma","WILLOW","MAIN OFFICE",399108001,"113 W MAIN ST","WILLOW","OK","73673-9998","Apr-56","Landlord",2013-09-01,2018-08-31,"A","A","None Specified","",1,5,"EUDORA WALL","31769 SH 34-A","","","WILLOW","OK","736738125",729,2015,4404,6.04,5228,7.17,-1.50305177111717,330,"Willow","OK",35.04655,-99.58042,"113 W MAIN ST,WILLOW,OK,73673-9998"
"101","73716","Oklahoma","ALINE","MAIN OFFICE",390198002,"104 N MAIN ST","ALINE","OK","73716-9998","Apr-79","Landlord",2015-09-01,2020-08-31,"P","P","None Specified","",NA,NA,"BARWICK POELSTRA LLC","PO BOX 860","","","CLINTON","NC","283290860",1019,1300,7551,7.41,0,0,-0.133051771117166,411,"Aline","OK",36.49556,-98.49057,"104 N MAIN ST,ALINE,OK,73716-9998"
"102","73718","Oklahoma","AMES","MAIN OFFICE",390275001,"108 E MARIE GAUTIER BLVD","AMES","OK","73718-9998","Mar-50","Landlord",2013-03-01,2018-02-28,"P","P","None Specified","",1,5,"VOLLIE D HARDIMAN","PO BOX 25","","","AMES","OK","737180025",1440,3363,5664,3.93,6228,4.33,-3.61305177111717,622,"Ames","OK",36.224663,-98.14881,"108 E MARIE GAUTIER BLVD,AMES,OK,73718-9998"
"103","73720","Oklahoma","BISON","MAIN OFFICE",390759001,"200 W MAIN ST","BISON","OK","73720-9998","Jan-72","Landlord",2014-04-01,2019-03-31,"A","A","None Specified","",1,5,"BISON COOPERATIVE ASSN","PO BOX 66","","","BISON","OK","737200066",652,690,3300,5.06,3600,5.52,-2.48305177111717,278,"Bison","OK",36.200563,-97.88883,"200 W MAIN ST,BISON,OK,73720-9998"
"104","73722","Oklahoma","BURLINGTON","MAIN OFFICE",391210001,"513 MAIN ST","BURLINGTON","OK","73722-9998","Feb-70","USPS (Not Roof)",2015-02-01,2020-01-31,"B","B","Reimbursable","",1,5,"VELTA MAE MC KINNEY","VELTA M MC KINNEY TRUST","9709 N HIWASSEE RD","","JONES","OK","730497411",1056,7000,5400,5.11,6000,5.68,-2.43305177111717,554,"Burlington","OK",36.920802,-98.38429,"513 MAIN ST,BURLINGTON,OK,73722-9998"
"105","73724","Oklahoma","CANTON","MAIN OFFICE",391397001,"202 W MAIN ST","CANTON","OK","73724-9998","Dec-57","USPS (Not Roof)",2012-12-01,2017-11-30,"A","A","Reimbursable","",NA,NA,"ROBERT CARTER","PO BOX 6864","","","TYLER","TX","757116864",1619,3805,12000,7.41,13800,8.52,-0.133051771117166,1092,"Canton","OK",36.06141,-98.64291,"202 W MAIN ST,CANTON,OK,73724-9998"
"106","73727","Oklahoma","CARRIER","MAIN OFFICE",391485001,"101 E MAIN ST","CARRIER","OK","73727-9998","Jul-75","Landlord",2015-07-01,2020-06-30,"B","B","None Specified","",NA,NA,"GARRETT AND WILSON LLC","PO BOX 475","","","BARTLESVILLE","OK","740050475",1067,14000,8159,7.65,0,0,0.106948228882835,120,"Carrier","OK",36.481331,-98.04144,"101 E MAIN ST,CARRIER,OK,73727-9998"
"107","73729","Oklahoma","CLEO SPRINGS","MAIN OFFICE",391826001,"123 N SQUARE ST","CLEO SPRINGS","OK","73729-9998","May-75","Landlord",2015-05-01,2020-04-30,"B","B","","",NA,NA,"GARRETT AND WILSON LLC","PO BOX 475","","","BARTLESVILLE","OK","740050475",1067,12500,8159,7.65,0,0,0.106948228882835,590,"Cleo Springs","OK",36.404703,-98.43861,"123 N SQUARE ST,CLEO SPRINGS,OK,73729-9998"
"108","73730","Oklahoma","COVINGTON","MAIN OFFICE",392134001,"316 W MAIN ST","COVINGTON","OK","73730-9998","Jan-62","Landlord",2012-01-16,2017-01-15,"P","P","None Specified","",NA,NA,"CHARLES LIEBERT TRUST PO LLC","C/O WILLOW LIEBERT","PO BOX 45086","","PHOENIX","AZ","850645086",1573,6930,7612,4.84,0,0,-2.70305177111717,773,"Covington","OK",36.311257,-97.5597,"316 W MAIN ST,COVINGTON,OK,73730-9998"
"109","73734","Oklahoma","DOVER","MAIN OFFICE",392541001,"120 N CHISHOLM TRL","DOVER","OK","73734-9998","Oct-60","Landlord",2013-10-01,2018-09-30,"A","A","Reimbursable","",NA,NA,"NATIONWIDE REAL ESTATE INC","100 N LASALLE ST STE 1111","","","CHICAGO","IL","606023537",1314,7355,7992,6.08,0,0,-1.46305177111717,912,"Dover","OK",35.978156,-97.8868,"120 N CHISHOLM TRL,DOVER,OK,73734-9998"
"110","73735","Oklahoma","DRUMMOND","MAIN OFFICE",392574002,"319 N MAIN ST","DRUMMOND","OK","73735-9998","Apr-86","USPS",2016-04-01,2021-03-31,"A","A","Reimbursable","",1,5,"DAVID O BURFORD","PO BOX 121","","","DRUMMOND","OK","737350121",1400,20050,13068,9.33,14375,10.27,1.78694822888283,618,"Drummond","OK",36.285664,-98.04193,"319 N MAIN ST,DRUMMOND,OK,73735-9998"
"111","73736","Oklahoma","FAIRMONT","MAIN OFFICE",392926001,"620 MAIN ST","FAIRMONT","OK","73736-9998","Jan-59","Landlord",2012-03-01,2017-02-28,"A","A","None Specified","",1,5,"HAROLD N MOORE","AND/OR JODEE A MOORE","PO BOX 77","","FAIRMONT","OK","737360077",565,8345,3360,5.95,4066,7.2,-1.59305177111717,327,"Fairmont","OK",36.347664,-97.69316,"620 MAIN ST,FAIRMONT,OK,73736-9998"
"112","73738","Oklahoma","GARBER","MAIN OFFICE",393311001,"104 MAIN ST","GARBER","OK","73738-9998","Aug-77","Landlord",2014-08-01,2019-07-31,"B","B","Reimbursable","",NA,NA,"JHCH PROPERTIES LLC","4527 E 91ST ST","","","TULSA","OK","741372810",1856,17250,16555,8.92,0,0,1.37694822888283,1202,"Garber","OK",36.455282,-97.55974,"104 MAIN ST,GARBER,OK,73738-9998"
"113","73739","Oklahoma","GOLTRY","MAIN OFFICE",393443001,"201 W MAIN","GOLTRY","OK","73739-9998","Nov-61","Landlord",2012-11-01,2017-10-31,"A","A","None Specified","N",NA,NA,"SAM TUCKER","3613 WHIPPOORWILL WAY","","","ENID","OK","737031418",1011,3290,4664,4.61,0,0,-2.93305177111717,276,"Goltry","OK",36.521836,-98.13462,"201 W MAIN,GOLTRY,OK,73739-9998"
"114","73741","Oklahoma","HELENA","MAIN OFFICE",393905001,"212 N MAIN ST","HELENA","OK","73741-9998","Aug-62","Landlord",2015-09-01,2020-08-31,"P","P","None Specified","",1,5,"CHERYL D. PETTUS","BOX 41","","","HELENA","OK","737410041",1577,3516,5016,3.18,5520,3.5,-4.36305177111717,1759,"Helena","OK",36.557263,-98.27451,"212 N MAIN ST,HELENA,OK,73741-9998"
"115","73742","Oklahoma","HENNESSEY","MAIN OFFICE",393938001,"221 S MAIN ST","HENNESSEY","OK","73742-9998","Mar-61","Landlord",2013-03-05,2018-03-04,"P","P","Reimbursable","N",NA,NA,"H CUBE LLC","PO BOX 3715","","","ENID","OK","737023715",3021,8572,15199,5.03,0,0,-2.51305177111717,4387,"Hennessey","OK",36.105884,-97.88304,"221 S MAIN ST,HENNESSEY,OK,73742-9998"
"116","73743","Oklahoma","HILLSDALE","MAIN OFFICE",393971002,"103 S MAIN ST","HILLSDALE","OK","73743-9998","Dec-86","USPS (Not Roof)",1997-03-01,2022-02-28,"A","A","Reimbursable","Y",2,10,"UNITED PO INVEST INC","123 GROVE AVE STE 222","","","CEDARHURST","NY","115162302",725,20555,5437.5,7.5,5800,8,-0.0430517711171658,117,"Hillsdale","OK",36.563732,-97.99385,"103 S MAIN ST,HILLSDALE,OK,73743-9998"
"117","73744","Oklahoma","HITCHCOCK","MAIN OFFICE",393993003,"104 W MAIN ST","HITCHCOCK","OK","73744-9998","Jan-82","Landlord",2014-01-01,2020-12-31,"A","A","Reimbursable","N",NA,NA,"ROBERT CARTER","PO BOX 6864","","","TYLER","TX","757116864",784,7000,6600,8.42,0,0,0.876948228882834,247,"Hitchcock","OK",35.966488,-98.29013,"104 W MAIN ST,HITCHCOCK,OK,73744-9998"
